model,epoch,avg_loss,best_loss,epoch_time_sec,avg_batch_time_sec,num_batches,batch_size,learning_rate,saved_best,best_model_path,last_model_path
retinanet_crater,1,1.320237009525299,1.320237009525299,20.45870852470398,0.7946078586578369,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,2,1.3867638182640076,1.320237009525299,20.32608389854431,0.7905710506439209,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,3,1.2335565185546875,1.2335565185546875,20.02964186668396,0.7891783237457275,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,4,1.1907855820655824,1.1907855820655824,20.214930295944214,0.7889469718933105,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,5,1.126567919254303,1.126567919254303,20.22120952606201,0.7925755405426025,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,6,1.2881334018707276,1.126567919254303,20.13409185409546,0.7863262176513672,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,7,1.2101154947280883,1.126567919254303,20.04856514930725,0.7871261596679687,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,8,1.1328255367279052,1.126567919254303,19.99221634864807,0.7867664623260499,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,9,0.9295624041557312,0.9295624041557312,20.267576217651367,0.7894113445281983,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,10,1.175905683040619,0.9295624041557312,20.083553314208984,0.7883698368072509,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,11,1.2107384634017944,0.9295624041557312,19.881371021270752,0.7821979522705078,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,12,1.2243586921691894,0.9295624041557312,19.963109970092773,0.7828470134735107,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,13,1.240686388015747,0.9295624041557312,19.87104320526123,0.7796205425262451,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,14,1.1792309093475342,0.9295624041557312,20.169265031814575,0.7823755645751953,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,15,1.0413083934783935,0.9295624041557312,19.92020893096924,0.7813642406463623,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,16,0.9800768709182739,0.9295624041557312,19.939549446105957,0.7819189834594726,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,17,1.0409817576408387,0.9295624041557312,20.104724884033203,0.7834504318237304,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,18,0.839359073638916,0.839359073638916,20.038466215133667,0.7861030578613282,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,19,0.6990886807441712,0.6990886807441712,20.390045881271362,0.7920258998870849,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,20,0.5972977268695832,0.5972977268695832,20.204474687576294,0.7918072605133056,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,21,0.5295152378082275,0.5295152378082275,20.242116928100586,0.7905372428894043,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,22,0.5840480899810792,0.5295152378082275,20.309604167938232,0.7930035495758057,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,23,0.6189281690120697,0.5295152378082275,20.1127872467041,0.7893327808380127,25,4,0.0001,False,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,24,0.5004462194442749,0.5004462194442749,20.176833152770996,0.7886888980865479,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,25,0.4030492973327637,0.4030492973327637,20.135450839996338,0.7908053588867188,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,26,0.33516274631023407,0.33516274631023407,20.224820852279663,0.7885084056854248,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
retinanet_crater,27,0.2958109322190285,0.2958109322190285,20.265206813812256,0.7932269096374511,25,4,0.0001,True,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_best.pth,/content/drive/MyDrive/ece-533-final-project/weights/torchvision/retinanet_crater_last.pth
